Switch;ID_Object;Nbr;IP;ID_Ring;ID_Equipment;Serial;MAC;ID_VLAN;ID_SFP ‰Îˇ 25 ÔÓÚ‡;ID_SFP ‰Îˇ 26 ÔÓÚ‡;InService;ID_TipPort ‰Îˇ 25 ÔÓÚ‡;ID_TipPort ‰Îˇ 26 ÔÓÚ‡;Switch ‰Îˇ LLDP 25 ÔÓÚ‡;Switch ‰Îˇ LLDP 26 ÔÓÚ‡;Proverka_NameSwitch;Data_oprosa_LLDP;Nomer_v_kolce;Port_na_DS;Port_DS_des
MDU_ZAP00057_2003_1;MDU_ZAP00057_2003;1;10.201.57.46;200;Alcatel 6224;J078B776;00:12:cf:82:da:a0;3;;;»—“»Õ¿;F;C;ds4-zap19;MDU_ZAP00057_2003_2;MDU_ZAP00057_2003_1;06.02.2015;6;g1;_20
MDU_ZAP00057_2003_2;MDU_ZAP00057_2003;2;10.201.57.102;200;Alcatel 6224;J088C790;00:12:cf:84:e1:60;6;;;»—“»Õ¿;F;C;MDU_ZAP00057_2002_2;MDU_ZAP00057_2003_1;MDU_ZAP00057_2003_2;06.02.2015;5;;
MDU_ZAP00057_2011_1;MDU_ZAP00057_2011;1;10.201.57.47;201;D-Link DES-3028;P1CV2A4008586;1C-AF-F7-75-FD-86;4;;;»—“»Õ¿;F;C;ds3-zap19;MDU_ZAP00057_2011_2;MDU_ZAP00057_2011_1;06.02.2015;1;25;201
MDU_ZAP00057_2011_2;MDU_ZAP00057_2011;2;10.201.57.84;201;Huawei Quidway S2326;21023513666TCB007638;1047-800e-e5f8;8;;;»—“»Õ¿;F;C;MDU_ZAP00057_2012_1;MDU_ZAP00057_2011_1;MDU_ZAP00057_2011_2;05.02.2015;2;;
MDU_ZAP00057_2012_1;MDU_ZAP00057_2012;1;10.201.57.48;201;Huawei Quidway S2326;21023513666TCB010599;1047-8010-16a5;5;;;»—“»Õ¿;F;F;MDU_ZAP00057_2011_2;MDU_ZAP00057_2013_1;MDU_ZAP00057_2012_1;05.02.2015;3;;
MDU_ZAP00057_2013_1;MDU_ZAP00057_2013;1;10.201.57.49;201;Alcatel 6224;J078B243;00:12:cf:82:8d:80;6;;;»—“»Õ¿;C;F;MDU_ZAP00057_2013_2;MDU_ZAP00057_2012_1;MDU_ZAP00057_2013_1;06.02.2015;4;;
MDU_ZAP00057_2013_2;MDU_ZAP00057_2013;2;10.201.57.50;201;D-Link DES-3200-26;PVHQ1A7015425;1C-BD-B9-ED-7A-00;7;;;»—“»Õ¿;C;F;MDU_ZAP00057_2013_1;ds4-zap19;MDU_ZAP00057_2013_2;06.02.2015;5;26;_21
MDU_ZAP00057_2023_1;MDU_ZAP00057_2023;1;10.201.57.51;202;D-Link DES-3028;P1CV2A4008545;1C-AF-F7-75-FC-FA;1;;;»—“»Õ¿;C;F;MDU_ZAP00057_2023_2;ds4-zap19;MDU_ZAP00057_2023_1;06.02.2015;1;26;_23
MDU_ZAP00057_2023_2;MDU_ZAP00057_2023;2;10.201.57.75;202;Huawei Quidway S2326;21023513666TB1017346;781d-ba8f-ea45;8;;;»—“»Õ¿;F;C;MDU_ZAP00057_2022_2;MDU_ZAP00057_2023_1;MDU_ZAP00057_2023_2;05.02.2015;2;;
MDU_ZAP00057_2031_1;MDU_ZAP00057_2031;1;10.201.57.52;203;Huawei Quidway S2326;21023513666TB6016488;80fb-060d-2523;2;;;»—“»Õ¿;F;C;ds3-zap19;MDU_ZAP00057_2031_2;MDU_ZAP00057_2031_1;05.02.2015;1;1;202
MDU_ZAP00057_2031_2;MDU_ZAP00057_2031;2;10.201.57.55;203;Alcatel 6224;J138B337;00:12:cf:8d:62:a0;5;;;»—“»Õ¿;F;C;MDU_ZAP00057_2032_2;MDU_ZAP00057_2031_1;MDU_ZAP00057_2031_2;06.02.2015;2;;
MDU_ZAP00057_2032_1;MDU_ZAP00057_2032;1;10.201.57.53;203;Huawei Quidway S2326;21023513666TD3000849;dcd2-fc6b-cb57;3;;;»—“»Õ¿;F;C;ds4-zap19;MDU_ZAP00057_2032_2;MDU_ZAP00057_2032_1;05.02.2015;4;1;_22
MDU_ZAP00057_2032_2;MDU_ZAP00057_2032;2;10.201.57.54;203;Huawei Quidway S2326;21023513666TD1001071;1047-8030-f79b;4;;;»—“»Õ¿;C;F;MDU_ZAP00057_2032_1;MDU_ZAP00057_2031_2;MDU_ZAP00057_2032_2;05.02.2015;3;;
MDU_ZAP00057_2021_1;MDU_ZAP00057_2021;1;10.201.57.56;202;Alcatel 6224;J078C439;00:12:cf:82:56:a0;6;;;»—“»Õ¿;F;C;ds3-zap19;MDU_ZAP00057_2021_2;MDU_ZAP00057_2021_1;06.02.2015;6;g1;203
MDU_ZAP00057_2021_2;MDU_ZAP00057_2021;2;10.201.57.94;202;Huawei Quidway S2326;21023513666TD1008400;dcd2-fc59-24cc;2;;;»—“»Õ¿;F;C;MDU_ZAP00057_2022_1;MDU_ZAP00057_2021_1;MDU_ZAP00057_2021_2;05.02.2015;5;;
MDU_ZAP00057_2022_1;MDU_ZAP00057_2022;1;10.201.57.57;202;Alcatel 6224;J078B932;00:12:cf:82:de:60;7;;;»—“»Õ¿;F;C;MDU_ZAP00057_2021_2;MDU_ZAP00057_2022_2;MDU_ZAP00057_2022_1;06.02.2015;4;;
MDU_ZAP00057_2022_2;MDU_ZAP00057_2022;2;10.201.57.97;202;Huawei Quidway S2326;21023513666TC7002823;0046-4bc9-8950;3;;;»—“»Õ¿;F;C;MDU_ZAP00057_2023_2;MDU_ZAP00057_2022_1;MDU_ZAP00057_2022_2;05.02.2015;3;;
MDU_ZAP00057_2041_1;MDU_ZAP00057_2041;1;10.201.57.58;204;Huawei Quidway S2326;21023513666TB9007468;5489-98af-3c0c;1;;;»—“»Õ¿;F;F;ds3-zap19;MDU_ZAP00057_2042_1;MDU_ZAP00057_2041_1;05.02.2015;1;1;204
MDU_ZAP00057_2042_1;MDU_ZAP00057_2042;1;10.201.57.59;204;Huawei Quidway S2326;2102351366DME7001995;04f9-38c9-75cb;2;;;»—“»Õ¿;F;C;MDU_ZAP00057_2041_1;MDU_ZAP00057_2042_2;MDU_ZAP00057_2042_1;05.02.2015;2;;
MDU_ZAP00057_2042_2;MDU_ZAP00057_2042;2;10.201.57.78;204;Huawei Quidway S2326;2102351366DME7000786;04f9-38c8-484e;9;;;»—“»Õ¿;F;C;MDU_ZAP00057_2043_1;MDU_ZAP00057_2042_1;MDU_ZAP00057_2042_2;05.02.2015;3;;
MDU_ZAP00057_2043_1;MDU_ZAP00057_2043;1;10.201.57.60;204;Huawei Quidway S2326;2102351366DME7001023;04f9-38c8-4a07;3;;;»—“»Õ¿;C;F;MDU_ZAP00057_2043_2;MDU_ZAP00057_2042_2;MDU_ZAP00057_2043_1;05.02.2015;4;;
MDU_ZAP00057_2043_2;MDU_ZAP00057_2043;2;10.201.57.95;204;Huawei Quidway S2326;21023513666TD1001293;1047-8030-f879;8;;;»—“»Õ¿;F;C;MDU_ZAP00057_2044_1;MDU_ZAP00057_2043_1;MDU_ZAP00057_2043_2;05.02.2015;5;;
MDU_ZAP00057_2044_1;MDU_ZAP00057_2044;1;10.201.57.61;204;Huawei Quidway S2326;2102351366DME7000753;04f9-38c8-482f;4;;;»—“»Õ¿;F;C;MDU_ZAP00057_2043_2;MDU_ZAP00057_2044_2;MDU_ZAP00057_2044_1;05.02.2015;6;;
MDU_ZAP00057_2044_2;MDU_ZAP00057_2044;2;10.201.57.81;204;Huawei Quidway S2326;21023513666TC4004768;e024-7f1a-5c25;7;;;»—“»Õ¿;F;C;MDU_ZAP00057_2045_1;MDU_ZAP00057_2044_1;MDU_ZAP00057_2044_2;05.02.2015;7;;
MDU_ZAP00057_2045_1;MDU_ZAP00057_2045;1;10.201.57.62;204;Huawei Quidway S2326;2102351366DME7000874;04f9-38c8-48a6;5;;;»—“»Õ¿;F;F;MDU_ZAP00057_2046_1;MDU_ZAP00057_2044_2;MDU_ZAP00057_2045_1;05.02.2015;8;;
MDU_ZAP00057_2046_1;MDU_ZAP00057_2046;1;10.201.57.63;204;Huawei Quidway S2326;2102351366DME7001464;04f9-38c8-4bbc;6;;;»—“»Õ¿;F;F;MDU_ZAP00057_2045_1;ds4-zap19;MDU_ZAP00057_2046_1;05.02.2015;9;2;_24
MDU_ZAP00057_2051_1;MDU_ZAP00057_2051;1;10.201.57.64;205;Alcatel 6224;J078B388;00:12:cf:82:89:c0;1;;;»—“»Õ¿;F;F;MDU_ZAP00057_2052_1;ds3-zap19;MDU_ZAP00057_2051_1;06.02.2015;1;g2;205
MDU_ZAP00057_2052_1;MDU_ZAP00057_2052;1;10.201.57.65;205;Alcatel 6224;J098A747;00:12:cf:86:c6:40;2;;;»—“»Õ¿;F;F;MDU_ZAP00057_2053_1;MDU_ZAP00057_2051_1;MDU_ZAP00057_2052_1;06.02.2015;2;;
MDU_ZAP00057_2053_1;MDU_ZAP00057_2053;1;10.201.57.66;205;Alcatel 6224;J078B490;00:12:cf:82:88:80;3;;;»—“»Õ¿;F;C;MDU_ZAP00057_2052_1;MDU_ZAP00057_2053_2;MDU_ZAP00057_2053_1;06.02.2015;3;;
MDU_ZAP00057_2053_2;MDU_ZAP00057_2053;2;10.201.57.80;205;Huawei Quidway S2326;2102351366DME1002266;4846-fbf3-1266;5;;;»—“»Õ¿;F;C;MDU_ZAP00057_2054_1;MDU_ZAP00057_2053_1;MDU_ZAP00057_2053_2;05.02.2015;4;;
MDU_ZAP00057_2054_1;MDU_ZAP00057_2054;1;10.201.57.67;205;Alcatel 6224;J078B180;00:12:cf:82:9e:00;4;;;»—“»Õ¿;F;F;ds4-zap19;MDU_ZAP00057_2053_2;MDU_ZAP00057_2054_1;06.02.2015;5;g1;_25
MDU_ZAP00057_2061_1;MDU_ZAP00057_2061;1;10.201.57.68;206;Alcatel 6224;J078A157;00:12:cf:81:bb:a0;1;;;»—“»Õ¿;F;C;ds3-zap19;MDU_ZAP00057_2061_2;MDU_ZAP00057_2061_1;06.02.2015;1;g1;206
MDU_ZAP00057_2061_2;MDU_ZAP00057_2061;2;10.201.57.73;206;Huawei Quidway S2326;2102351366DME7001869;04f9-38c9-7d1f;6;;;»—“»Õ¿;C;F;MDU_ZAP00057_2061_1;MDU_ZAP00057_2062_1;MDU_ZAP00057_2061_2;05.02.2015;2;;206
MDU_ZAP00057_2062_1;MDU_ZAP00057_2062;1;10.201.57.69;206;Alcatel 6224;J038A538;00:12:cf:7f:16:00;2;;;»—“»Õ¿;F;F;MDU_ZAP00057_2061_2;MDU_ZAP00057_2063_1;MDU_ZAP00057_2062_1;06.02.2015;3;;
MDU_ZAP00057_2063_1;MDU_ZAP00057_2063;1;10.201.57.70;206;Alcatel 6224;J088E601;00:12:cf:85:35:a0;3;;;»—“»Õ¿;F;F;MDU_ZAP00057_2062_1;MDU_ZAP00057_2064_1;MDU_ZAP00057_2063_1;06.02.2015;4;;
MDU_ZAP00057_2064_1;MDU_ZAP00057_2064;1;10.201.57.71;206;D-Link DES-3200-28;PVI41A5000698;1C-BD-B9-63-53-C0;4;;;»—“»Õ¿;F;F;MDU_ZAP00057_2063_1;MDU_ZAP00057_2065_1;MDU_ZAP00057_2064_1;06.02.2015;5;;
MDU_ZAP00057_2065_1;MDU_ZAP00057_2065;1;10.201.57.72;206;Huawei Quidway S2326;2102351366DME7001788;04f9-38c9-7cce;5;;;»—“»Õ¿;F;C;MDU_ZAP00057_2064_1;MDU_ZAP00057_2065_2;MDU_ZAP00057_2065_1;05.02.2015;6;;
MDU_ZAP00057_2065_2;MDU_ZAP00057_2065;2;10.201.57.74;206;D-Link DES-3028;;00-21-91-92-E1-3C;7;;;»—“»Õ¿;C;F;MDU_ZAP00057_2065_1;ds4-zap19;MDU_ZAP00057_2065_2;06.02.2015;7;26;_26
MDU_ZAP00058_1012_1;MDU_ZAP00058_1012;1;10.201.58.3;101;D-Link DES-3028;P1CV2A4008566;1C-AF-F7-75-FD-8B;3;;;»—“»Õ¿;F;F;MDU_ZAP00058_1013_1;ds3-zap920;MDU_ZAP00058_1012_1;06.02.2015;1;26;_12
MDU_ZAP00058_1014_1;MDU_ZAP00058_1014;1;10.201.58.12;101;Huawei Quidway S2326;21023513666TB1025656;781d-baad-977f;12;;;»—“»Õ¿;F;C;ds4-zap920;MDU_ZAP00058_1014_2;MDU_ZAP00058_1014_1;05.02.2015;6;1;_12
MDU_ZAP00058_1014_2;MDU_ZAP00058_1014;2;10.201.58.2;101;Huawei Quidway S2326;21023513666TB6003440;0819-a6e0-58bf;2;;;»—“»Õ¿;F;C;MDU_ZAP00058_1011_2;MDU_ZAP00058_1014_1;MDU_ZAP00058_1014_2;05.02.2015;5;;
MDU_ZAP00058_1013_1;MDU_ZAP00058_1013;1;10.201.58.4;101;D-Link DES-3028;P1CV2A4008570;1C-AF-F7-75-FC-89;4;;;»—“»Õ¿;F;F;MDU_ZAP00058_1011_1;MDU_ZAP00058_1012_1;MDU_ZAP00058_1013_1;06.02.2015;2;;
MDU_ZAP00058_1001_1;MDU_ZAP00058_1001;1;10.201.58.5;100;Huawei Quidway S2326;21023513666TB6003445;0819-a6e0-58c4;5;;;»—“»Õ¿;F;C;ds3-zap920;MDU_ZAP00058_1001_2;MDU_ZAP00058_1001_1;05.02.2015;1;1;_11
MDU_ZAP00058_1001_2;MDU_ZAP00058_1001;2;10.201.58.1;100;Huawei Quidway S2326;21023513666TB6003441;0819-a6e0-58c0;1;;;»—“»Õ¿;C;C;MDU_ZAP00058_1001_3;MDU_ZAP00058_1001_1;MDU_ZAP00058_1001_2;05.02.2015;2;;
MDU_ZAP00058_1001_3;MDU_ZAP00058_1001;3;10.201.58.54;100;Huawei Quidway S2326;21023513666TCB008284;1047-800e-e87e;15;;;»—“»Õ¿;F;C;MDU_ZAP00058_1002_1;MDU_ZAP00058_1001_2;MDU_ZAP00058_1001_3;05.02.2015;3;;
MDU_ZAP00058_1021_1;MDU_ZAP00058_1021;1;10.201.58.6;102;Huawei Quidway S2326;21023513666TB7012390;80fb-0669-7fa4;6;;;»—“»Õ¿;F;C;ds3-zap920;MDU_ZAP00058_1021_2;MDU_ZAP00058_1021_1;05.02.2015;1;1;_10
MDU_ZAP00058_1021_2;MDU_ZAP00058_1021;2;10.201.58.44;102;Huawei Quidway S2326;21023513666TC4005674;e024-7f1a-a593;13;;;»—“»Õ¿;F;C;MDU_ZAP00058_1022_1;MDU_ZAP00058_1021_1;MDU_ZAP00058_1021_2;05.02.2015;2;;
MDU_ZAP00058_1022_1;MDU_ZAP00058_1022;1;10.201.58.7;102;Huawei Quidway S2326;21023513666TB7012296;80fb-0669-a953;7;;;»—“»Õ¿;F;F;MDU_ZAP00058_1021_2;ds4-zap920;MDU_ZAP00058_1022_1;05.02.2015;3;2;_10
MDU_ZAP00058_1002_1;MDU_ZAP00058_1002;1;10.201.58.8;100;Huawei Quidway S2326;21023513666TB6003552;0819-a6e1-26ea;8;;;»—“»Õ¿;F;F;MDU_ZAP00058_1003_1;MDU_ZAP00058_1001_3;MDU_ZAP00058_1002_1;05.02.2015;4;;
MDU_ZAP00058_1003_1;MDU_ZAP00058_1003;1;10.201.58.9;100;Huawei Quidway S2326;21023513666TB7012386;80fb-0669-7fa0;9;;;»—“»Õ¿;F;F;MDU_ZAP00058_1002_1;MDU_ZAP00058_1004_1;MDU_ZAP00058_1003_1;05.02.2015;5;;
MDU_ZAP00058_1004_1;MDU_ZAP00058_1004;1;10.201.58.10;100;Huawei Quidway S2326;21023513666TB6003417;0819-a6e0-58a8;10;;;»—“»Õ¿;F;C;MDU_ZAP00058_1003_1;MDU_ZAP00058_1004_2;MDU_ZAP00058_1004_1;05.02.2015;6;;_11
MDU_ZAP00058_1004_2;MDU_ZAP00058_1004;2;10.201.58.58;100;Huawei Quidway S2326;2102351366DME7009770;04f9-38d0-1eeb;2;;;»—“»Õ¿;F;C;ds4-zap920;MDU_ZAP00058_1004_1;MDU_ZAP00058_1004_2;05.02.2015;7;1;_11
MDU_ZAP00058_1011_1;MDU_ZAP00058_1011;1;10.201.58.11;101;Huawei Quidway S2326;21023513666TB6003434;0819-a6e0-58b9;11;;;»—“»Õ¿;F;C;MDU_ZAP00058_1013_1;MDU_ZAP00058_1011_2;MDU_ZAP00058_1011_1;05.02.2015;3;;
MDU_ZAP00058_1011_2;MDU_ZAP00058_1011;2;10.201.58.49;101;Huawei Quidway S2326;21023513666TCB010577;1047-8010-168f;14;;;»—“»Õ¿;F;C;MDU_ZAP00058_1014_2;MDU_ZAP00058_1011_1;MDU_ZAP00058_1011_2;06.02.2015;4;;
MDU_ZAP00058_1031_1;MDU_ZAP00058_1031;1;10.201.58.13;103;Alcatel 6224;J078C598;00:12:cf:82:64:c0;1;;;»—“»Õ¿;C;F;MDU_ZAP00058_1031_2;ds3-zap920;MDU_ZAP00058_1031_1;06.02.2015;1;g2;_13
MDU_ZAP00058_1031_2;MDU_ZAP00058_1031;2;10.201.58.17;103;Huawei Quidway S2326;2102351366DME7002394;04f9-38c9-7e0d;5;;;»—“»Õ¿;F;C;MDU_ZAP00058_1032_3;MDU_ZAP00058_1031_1;MDU_ZAP00058_1031_2;06.02.2015;2;;_13
MDU_ZAP00058_1032_1;MDU_ZAP00058_1032;1;10.201.58.14;103;Huawei Quidway S2326;2102351366DME7005250;04f9-38ca-ccef;2;;;»—“»Õ¿;F;C;MDU_ZAP00058_1033_1;MDU_ZAP00058_1032_2;MDU_ZAP00058_1032_1;06.02.2015;5;;
MDU_ZAP00058_1032_2;MDU_ZAP00058_1032;2;10.201.58.18;103;Alcatel 6224;J078A590;00:12:cf:81:cf:40;6;;;»—“»Õ¿;C;C;MDU_ZAP00058_1032_3;MDU_ZAP00058_1032_1;MDU_ZAP00058_1032_2;06.02.2015;4;;
MDU_ZAP00058_1032_3;MDU_ZAP00058_1032;3;10.201.58.46;103;Huawei Quidway S2326;21023513666TC4004381;e024-7f19-e051;7;;;»—“»Õ¿;F;C;MDU_ZAP00058_1031_2;MDU_ZAP00058_1032_2;MDU_ZAP00058_1032_3;06.02.2015;3;;
MDU_ZAP00058_1033_1;MDU_ZAP00058_1033;1;10.201.58.15;103;Alcatel 6224;J038A376;00:12:cf:7f:0f:60;3;;;»—“»Õ¿;C;F;MDU_ZAP00058_1033_2;MDU_ZAP00058_1032_1;MDU_ZAP00058_1033_1;06.02.2015;6;;
MDU_ZAP00058_1033_2;MDU_ZAP00058_1033;2;10.201.58.52;103;Huawei Quidway S2326;21023513666TD2002375;dcd2-fc67-5f5d;8;;;»—“»Õ¿;F;C;MDU_ZAP00058_1034_1;MDU_ZAP00058_1033_1;MDU_ZAP00058_1033_2;06.02.2015;7;;
MDU_ZAP00058_1034_1;MDU_ZAP00058_1034;1;10.201.58.16;103;Alcatel 6224;J078C687;00:12:cf:82:47:c0;4;;;»—“»Õ¿;F;F;MDU_ZAP00058_1033_2;ds4-zap920;MDU_ZAP00058_1034_1;06.02.2015;8;g2;_13
MDU_ZAP00058_1041_1;MDU_ZAP00058_1041;1;10.201.58.19;104;Alcatel 6224;J078C339;00:12:cf:83:1b:60;1;;;»—“»Õ¿;F;C;ds3-zap920;MDU_ZAP00058_1041_2;MDU_ZAP00058_1041_1;06.02.2015;1;g1;_14
MDU_ZAP00058_1041_2;MDU_ZAP00058_1041;2;10.201.58.53;104;Huawei Quidway S2326;21023513666TD2000698;dcd2-fc5c-c178;6;;;»—“»Õ¿;C;F;MDU_ZAP00058_1041_1;MDU_ZAP00058_1042_2;MDU_ZAP00058_1041_2;06.02.2015;2;;
MDU_ZAP00058_1042_1;MDU_ZAP00058_1042;1;10.201.58.20;104;Alcatel 6224;J078B434;00:12:cf:82:8c:60;2;;;»—“»Õ¿;C;F;MDU_ZAP00058_1042_2;MDU_ZAP00058_1043_2;MDU_ZAP00058_1042_1;06.02.2015;4;;
MDU_ZAP00058_1042_2;MDU_ZAP00058_1042;2;10.201.58.51;104;Huawei Quidway S2326;21023513666TD2000538;dcd2-fc5c-c074;5;;;»—“»Õ¿;F;C;MDU_ZAP00058_1041_2;MDU_ZAP00058_1042_1;MDU_ZAP00058_1042_2;06.02.2015;3;;
MDU_ZAP00058_1043_1;MDU_ZAP00058_1043;1;10.201.58.21;104;Alcatel 6224;J078A797;00:12:cf:81:c3:60;3;;;»—“»Õ¿;F;C;MDU_ZAP00058_1044_2;MDU_ZAP00058_1043_2;MDU_ZAP00058_1043_1;06.02.2015;6;;
MDU_ZAP00058_1043_2;MDU_ZAP00058_1043;2;10.201.58.57;104;Huawei Quidway S2326;21023513666TD3001339;dcd2-fc6b-d543;7;;;»—“»Õ¿;F;C;MDU_ZAP00058_1042_1;MDU_ZAP00058_1043_1;MDU_ZAP00058_1043_2;06.02.2015;5;;
MDU_ZAP00058_1044_1;MDU_ZAP00058_1044;1;10.201.58.22;104;Alcatel 6224;J038A410;00:12:cf:7f:0c:a0;4;;;»—“»Õ¿;F;C;ds4-zap920;MDU_ZAP00058_1044_2;MDU_ZAP00058_1044_1;06.02.2015;8;g1;_14
MDU_ZAP00058_1044_2;MDU_ZAP00058_1044;2;10.201.58.47;104;Huawei Quidway S2326;21023513666TC4005495;e024-7f1a-a505;8;;;»—“»Õ¿;F;C;MDU_ZAP00058_1043_1;MDU_ZAP00058_1044_1;MDU_ZAP00058_1044_2;06.02.2015;7;;
MDU_ZAP00058_1051_1;MDU_ZAP00058_1051;1;10.201.58.23;105;Alcatel 6224;J078A288;00:12:cf:81:a8:a0;5;;;»—“»Õ¿;F;F;MDU_ZAP00058_1052_1;ds3-zap920;MDU_ZAP00058_1051_1;06.02.2015;1;g2;_15
MDU_ZAP00058_1052_1;MDU_ZAP00058_1052;1;10.201.58.24;105;D-Link DES-3028;J078B823;00-22-B0-50-35-78;6;;;»—“»Õ¿;F;F;MDU_ZAP00058_1053_1;MDU_ZAP00058_1051_1;MDU_ZAP00058_1052_1;06.02.2015;2;;
MDU_ZAP00058_1053_1;MDU_ZAP00058_1053;1;10.201.58.25;105;Alcatel 6224;J078B991;00:12:cf:82:e2:e0;7;;;»—“»Õ¿;F;F;MDU_ZAP00058_1052_1;ds4-zap920;MDU_ZAP00058_1053_1;06.02.2015;3;g2;_15
MDU_ZAP00058_1061_1;MDU_ZAP00058_1061;1;10.201.58.26;106;Huawei Quidway S2326;21023513666TB6003449;0819-a6e0-58c8;1;;;»—“»Õ¿;F;C;ds3-zap920;MDU_ZAP00058_1061_2;MDU_ZAP00058_1061_1;06.02.2015;1;1;_16
MDU_ZAP00058_1061_2;MDU_ZAP00058_1061;2;10.201.58.48;106;Huawei Quidway S2326;21023513666TCB010440;1047-8010-1606;10;;;»—“»Õ¿;F;C;MDU_ZAP00058_1062_1;MDU_ZAP00058_1061_1;MDU_ZAP00058_1061_2;06.02.2015;2;;
MDU_ZAP00058_1071_1;MDU_ZAP00058_1071;1;10.201.58.27;107;Huawei Quidway S2326;21023513666TB6003432;0819-a6e0-58b7;1;;;»—“»Õ¿;F;C;MDU_ZAP00058_1072_2;MDU_ZAP00058_1071_2;MDU_ZAP00058_1071_1;06.02.2015;2;;_17
MDU_ZAP00058_1071_2;MDU_ZAP00058_1071;2;10.201.58.43;107;Huawei Quidway S2326;2102351366DME7000928;04f9-38c8-48dc;2;;;»—“»Õ¿;F;C;ds3-zap920;MDU_ZAP00058_1071_1;MDU_ZAP00058_1071_2;06.02.2015;1;1;_17
MDU_ZAP00058_1073_1;MDU_ZAP00058_1073;1;10.201.58.28;107;Huawei Quidway S2326;21023513666TB7025877;80fb-06be-458f;3;;;»—“»Õ¿;C;C;MDU_ZAP00058_1073_3;MDU_ZAP00058_1073_2;MDU_ZAP00058_1073_1;06.02.2015;6;;
MDU_ZAP00058_1073_2;MDU_ZAP00058_1073;2;10.201.58.32;107;Huawei Quidway S2326;21023513666TB7012435;80fb-0669-758d;7;;;»—“»Õ¿;F;C;ds4-zap920;MDU_ZAP00058_1073_1;MDU_ZAP00058_1073_2;06.02.2015;7;1;_17
MDU_ZAP00058_1073_3;MDU_ZAP00058_1073;3;10.201.58.55;107;Huawei Quidway S2326;21023513666TCB009670;1047-8010-14a1;11;;;»—“»Õ¿;F;C;MDU_ZAP00058_1072_1;MDU_ZAP00058_1073_1;MDU_ZAP00058_1073_3;06.02.2015;5;;
MDU_ZAP00058_1072_1;MDU_ZAP00058_1072;1;10.201.58.29;107;Huawei Quidway S2326;21023513666TB6003421;0819-a6e0-58ac;4;;;»—“»Õ¿;F;C;MDU_ZAP00058_1073_3;MDU_ZAP00058_1072_2;MDU_ZAP00058_1072_1;06.02.2015;4;;
MDU_ZAP00058_1072_2;MDU_ZAP00058_1072;2;10.201.58.33;107;Huawei Quidway S2326;21023513666TB6003443;0819-a6e0-58c2;8;;;»—“»Õ¿;F;C;MDU_ZAP00058_1071_1;MDU_ZAP00058_1072_1;MDU_ZAP00058_1072_2;06.02.2015;3;;
MDU_ZAP00058_1062_1;MDU_ZAP00058_1062;1;10.201.58.30;106;Huawei Quidway S2326;21023513666TB6003411;0819-a6e0-58a2;5;;;»—“»Õ¿;F;F;MDU_ZAP00058_1061_2;MDU_ZAP00058_1063_1;MDU_ZAP00058_1062_1;06.02.2015;3;;
MDU_ZAP00058_1063_1;MDU_ZAP00058_1063;1;10.201.58.31;106;Huawei Quidway S2326;21023513666TB6003425;0819-a6e0-58b0;6;;;»—“»Õ¿;F;C;MDU_ZAP00058_1062_1;MDU_ZAP00058_1063_2;MDU_ZAP00058_1063_1;06.02.2015;4;;
MDU_ZAP00058_1063_2;MDU_ZAP00058_1063;2;10.201.58.34;106;Huawei Quidway S2326;21023513666TB7006729;80fb-0665-cc43;9;;;»—“»Õ¿;F;C;ds4-zap920;MDU_ZAP00058_1063_1;MDU_ZAP00058_1063_2;06.02.2015;5;1;_16
MDU_ZAP00058_1081_1;MDU_ZAP00058_1081;1;10.201.58.35;108;D-Link DES-3200-26;PVHQ1A9001937;F0-7D-68-31-2C-20;1;;;»—“»Õ¿;C;F;MDU_ZAP00058_1081_2;ds3-zap920;MDU_ZAP00058_1081_1;06.02.2015;1;26;_18
MDU_ZAP00058_1081_2;MDU_ZAP00058_1081;2;10.201.58.56;108;Huawei Quidway S2326;21023513666TD2002386;dcd2-fc67-5f68;11;;;»—“»Õ¿;F;C;MDU_ZAP00058_1082_2;MDU_ZAP00058_1081_1;MDU_ZAP00058_1081_2;06.02.2015;2;;
MDU_ZAP00058_1082_1;MDU_ZAP00058_1082;1;10.201.58.36;108;D-Link DES-3028;P1CV2A4008547;1C-AF-F7-75-FC-F4;2;;;»—“»Õ¿;C;F;MDU_ZAP00058_1082_2;MDU_ZAP00058_1083_1;MDU_ZAP00058_1082_1;06.02.2015;4;;
MDU_ZAP00058_1082_2;MDU_ZAP00058_1082;2;10.201.58.45;108;Huawei Quidway S2326;21023513666TC3001295;4cb1-6c7f-aa01;9;;;»—“»Õ¿;F;C;MDU_ZAP00058_1081_2;MDU_ZAP00058_1082_1;MDU_ZAP00058_1082_2;06.02.2015;3;;
MDU_ZAP00058_1083_1;MDU_ZAP00058_1083;1;10.201.58.37;108;D-Link DES-3200-26;PVHQ1A9012737;F0-7D-68-34-60-80;3;;;»—“»Õ¿;F;F;MDU_ZAP00058_1082_1;ds4-zap920;MDU_ZAP00058_1083_1;06.02.2015;5;26;_18
MDU_ZAP00058_1091_1;MDU_ZAP00058_1091;1;10.201.58.38;109;D-Link DES-3200-26;PVHQ1A9012721;F0-7D-68-34-61-60;4;;;»—“»Õ¿;F;C;ds3-zap920;MDU_ZAP00058_1091_2;MDU_ZAP00058_1091_1;06.02.2015;1;25;_19
